,Postleitzahl,Ort,Name,Straße,Anzahl Empfehlungen,Latitude,Longitude,Komplette Addresse
909,69514,Laudenbach,Geisslein,Mittelstr. 47,157,49.611973,8.6531213,"Geisslein, Mittelstr. 47, 69514 Laudenbach"
910,70173,Stuttgart,Old Bridge Gelateria,Eberhardstr. 31,13,48.7740774,9.179413,"Old Bridge Gelateria, Eberhardstr. 31, 70173 Stuttgart"
911,70173,Stuttgart,Eiscafe Old Bridge,Bolzstr. 10,83,48.78019,9.17785999999999,"Eiscafe Old Bridge, Bolzstr. 10, 70173 Stuttgart"
912,70176,Stuttgart,Flori & Palma,Senefelderstr. 109,5,48.7804155,9.15712589999999,"Flori & Palma, Senefelderstr. 109, 70176 Stuttgart"
913,70178,Stuttgart,Gelateria Kaiserbau,Marienplatz 12,169,48.7646577999999,9.1688232,"Gelateria Kaiserbau, Marienplatz 12, 70178 Stuttgart"
914,70184,Stuttgart,Eis-Bistro Pinguin,Eugensplatz 2a,71,48.7777204,9.1907695,"Eis-Bistro Pinguin, Eugensplatz 2a, 70184 Stuttgart"
915,70192,Stuttgart,Schloz Eisdiele,Am Höhenpark 2,104,48.7997723,9.1713881,"Schloz Eisdiele, Am Höhenpark 2, 70192 Stuttgart"
916,70599,Stuttgart,Eisschnuppe,Filderhauptstr. 45,36,48.7010388,9.2102718,"Eisschnuppe, Filderhauptstr. 45, 70599 Stuttgart"
917,70734,Fellbach,Vana Eis Die Manufaktur,Sebastian-Bach-Str. 14,54,48.8131348,9.2750936,"Vana Eis Die Manufaktur, Sebastian-Bach-Str. 14, 70734 Fellbach"
918,70736,Fellbach,Eis-Cafe-Mario,Fellbacher Str. 62,5,48.82902,9.26538,"Eis-Cafe-Mario, Fellbacher Str. 62, 70736 Fellbach"
919,70771,Leinfelden-Echterdingen,Eiscafé Venezia,Hauptstr. 50,6,48.6871753,9.1669275,"Eiscafé Venezia, Hauptstr. 50, 70771 Leinfelden-Echterdingen"
920,70794,Filderstadt,Eiscafe Eisbär,Rosenstr. 3,4,48.67824,9.2155,"Eiscafe Eisbär, Rosenstr. 3, 70794 Filderstadt"
921,71063,Sindelfingen,Eiscafé Venedig,Ziegelstr. 8,4,48.7089454,9.0031234,"Eiscafé Venedig, Ziegelstr. 8, 71063 Sindelfingen"
922,71083,Herrenberg,Eisdiele Crema Gelato,Hasenplatz 1,9,48.59476,8.87195,"Eisdiele Crema Gelato, Hasenplatz 1, 71083 Herrenberg"
923,71088,Holzgerlingen,Eiscafe Adria,Tübinger Straße 7,25,48.63881,9.01229,"Eiscafe Adria, Tübinger Straße 7, 71088 Holzgerlingen"
924,712135,Dettenhausen,Cafe Mieze,Tübinger Str. 66,21,48.60263,9.09563,"Cafe Mieze, Tübinger Str. 66, 712135 Dettenhausen"
925,71282,Hemmingen,Eiscafe Pizzeria Pavione,Hauptstr. 32,7,48.86525,9.03141,"Eiscafe Pizzeria Pavione, Hauptstr. 32, 71282 Hemmingen"
926,71638,Ludwigsburg,Eis Olivier,Wilhelmstr. 10,9,48.8962929,9.1921572,"Eis Olivier, Wilhelmstr. 10, 71638 Ludwigsburg"
927,71638,Ludwigsburg,Eissalon Olivier,Myliusstr. 3,10,48.8938311,9.1875175,"Eissalon Olivier, Myliusstr. 3, 71638 Ludwigsburg"
928,71723,Großbottwar,Eismeisterei Kreiß,Haaggasse 19,7,49.0023296,9.29343289999999,"Eismeisterei Kreiß, Haaggasse 19, 71723 Großbottwar"
929,71726,Benningen am Neckar,Eis To Go Da Rosario,Dengelberg 3,7,48.9468735,9.2414021,"Eis To Go Da Rosario, Dengelberg 3, 71726 Benningen am Neckar"
930,72070,Tübingen,Il Dolce,Metzgergase 6,3,48.5214465,9.0561281,"Il Dolce, Metzgergase 6, 72070 Tübingen"
931,72070,Tübingen,Porto Pino,Neckargasse 15,4,48.5197849,9.0573093,"Porto Pino, Neckargasse 15, 72070 Tübingen"
932,72070,Tübingen,Eiscafé San Marco,Beim Nonnenhaus 14,40,48.5219949,9.05649519999999,"Eiscafé San Marco, Beim Nonnenhaus 14, 72070 Tübingen"
933,72070,Tübingen,Tübinger Zuckerbäcker,Ammergasse 13,9,48.5207835,9.0507137,"Tübinger Zuckerbäcker, Ammergasse 13, 72070 Tübingen"
934,72108,Rottenburg am Neckar,Eiscafé Rino,Marktplatz 17,7,48.4769809,8.9341138,"Eiscafé Rino, Marktplatz 17, 72108 Rottenburg am Neckar"
935,72336,Balingen,Eisdiele Venedig,Am Spitaltörle 2,5,48.27345,8.85073,"Eisdiele Venedig, Am Spitaltörle 2, 72336 Balingen"
936,72764,Reutlingen,Hubi's,Nikolaiplatz 3,3,48.4934338,9.2096726,"Hubi's, Nikolaiplatz 3, 72764 Reutlingen"
937,72800,Eningen unter Achalm,Eishaus,Schwanenstr. 1,118,48.48719,9.2602,"Eishaus, Schwanenstr. 1, 72800 Eningen unter Achalm"
938,73033,Göppingen,Pierrot,Grabenstr 16,3,48.7018557,9.6530071,"Pierrot, Grabenstr 16, 73033 Göppingen"
939,73207,Plochingen,Eiscafè Zanetti,Esslinger Str. 20,3,48.71198,9.41498,"Eiscafè Zanetti, Esslinger Str. 20, 73207 Plochingen"
940,73525,Schwäbisch Gmünd,Eissalon Venezia,Marktplatz 17,10,48.80038,9.79717,"Eissalon Venezia, Marktplatz 17, 73525 Schwäbisch Gmünd"
941,73642,Welzheim,Eiscafe Garda,Gottlob-Bauknecht-Platz 8,10,48.876828,9.635013,"Eiscafe Garda, Gottlob-Bauknecht-Platz 8, 73642 Welzheim"
942,73728,Esslingen am Neckar,Eiscafe Dolomiti,Innere Brücke 6,12,48.7412439,9.307006,"Eiscafe Dolomiti, Innere Brücke 6, 73728 Esslingen am Neckar"
943,73728,Esslingen am Neckar,Eiscafe La Torre,Schelztorstr. 2,14,48.7414677,9.303825,"Eiscafe La Torre, Schelztorstr. 2, 73728 Esslingen am Neckar"
944,73728,Esslingen am Neckar,Bertazzoni Eis,Bahnhofstraße,3,48.7407,9.30355,"Bertazzoni Eis, Bahnhofstraße, 73728 Esslingen am Neckar"
945,74072,Heilbronn,Gelatone,Sülmerstr. 35,8,49.1439896,9.2206272,"Gelatone, Sülmerstr. 35, 74072 Heilbronn"
946,74072,Heilbronn,Primafila,Obere Neckarstr. 32,127,49.1414787999999,9.2158058,"Primafila, Obere Neckarstr. 32, 74072 Heilbronn"
947,74072,Heilbronn,Dellarte,Allee 18,18,49.1411899999999,9.22247,"Dellarte, Allee 18, 74072 Heilbronn"
948,74193,Schwaigern,Cupo Gerardo Eis Café San Remo,Marktplatz 9,4,49.1417953,9.0570088,"Cupo Gerardo Eis Café San Remo, Marktplatz 9, 74193 Schwaigern"
949,74385,Pleidelsheim,Eiscafe La Sila,Hindenburgplatz 3,5,48.9604418,9.2049267,"Eiscafe La Sila, Hindenburgplatz 3, 74385 Pleidelsheim"
950,74523,Schwäbisch Hall,Eisdiele Simonetti,Schulgasse 14,4,49.11259,9.73486999999999,"Eisdiele Simonetti, Schulgasse 14, 74523 Schwäbisch Hall"
951,74889,Sinsheim,San Marco,Rosengasse 5,3,49.2524512,8.8776602,"San Marco, Rosengasse 5, 74889 Sinsheim"
952,75015,Bretten,Eis Capri,Melanchthonstr. 39,4,49.0373899999999,8.70393,"Eis Capri, Melanchthonstr. 39, 75015 Bretten"
953,75015,Bretten,Gelateria Spatuzzi,Weißhoferstr. 93,4,49.0339399,8.7170901,"Gelateria Spatuzzi, Weißhoferstr. 93, 75015 Bretten"
954,75173,Pforzheim,Eispavilion Rialto,Jörg-Ratgeb-Str. 12,4,48.8895,8.69798,"Eispavilion Rialto, Jörg-Ratgeb-Str. 12, 75173 Pforzheim"
955,75210,Keltern,Eiscafé Ai Giardini,,10,48.896478,8.631911,"Eiscafé Ai Giardini, , 75210 Keltern"
956,75249,Merzhausen,EisMeierei,Friedhofweg 2,4,47.9658058,7.82704319999999,"EisMeierei, Friedhofweg 2, 75249 Merzhausen"
957,76131,Karlsruhe,Eis Cassata,Georg-Friedrich-Str. 30,77,49.0089208,8.4235033,"Eis Cassata, Georg-Friedrich-Str. 30, 76131 Karlsruhe"
958,76133,Karlsruhe,Arte Dolce Gelateria,Kaiserallee 51,39,49.01059,8.37755999999999,"Arte Dolce Gelateria, Kaiserallee 51, 76133 Karlsruhe"
959,76133,Karlsruhe,Eiscafé Casal,Kaiserstr. 124C,12,49.0099838999999,8.39692859999999,"Eiscafé Casal, Kaiserstr. 124C, 76133 Karlsruhe"
960,76133,Karlsruhe,Eissalon Capri,Kaiserpassage 6,5,49.0106344999999,8.3969953,"Eissalon Capri, Kaiserpassage 6, 76133 Karlsruhe"
961,76133,Karlsruhe,Goldzünglein,Zirkel 11,9,49.0103702,8.40695519999999,"Goldzünglein, Zirkel 11, 76133 Karlsruhe"
962,76133,Karlsruhe,Eismanufaktur Charlotte,Kaiserstr. 44,3,49.009557,8.407252,"Eismanufaktur Charlotte, Kaiserstr. 44, 76133 Karlsruhe"
963,76133,Karlsruhe,Eis Café Cortina,Kaiserstr. 101,3,49.0092461,8.4078129,"Eis Café Cortina, Kaiserstr. 101, 76133 Karlsruhe"
964,76135,Karlsruhe,Eiscafé am Sophienpark,Sophienstr. 98,4,49.00804,8.38314,"Eiscafé am Sophienpark, Sophienstr. 98, 76135 Karlsruhe"
965,76137,Karlsruhe,Zooterrasssen,Bahnhofstr. 28,3,48.99727,8.39903,"Zooterrasssen, Bahnhofstr. 28, 76137 Karlsruhe"
966,76189,Karlsruhe,Eiscafe Eis-Oma,Hellbergstr. 1,87,48.9930841,8.3540955,"Eiscafe Eis-Oma, Hellbergstr. 1, 76189 Karlsruhe"
967,76227,Karlsruhe,Gelatone,Pfinztalstraße,8,48.9992,8.47008,"Gelatone, Pfinztalstraße, 76227 Karlsruhe"
968,76275,Ettlingen,Cafe Pierod,Kirchenplatz 5,6,48.94128,8.40838,"Cafe Pierod, Kirchenplatz 5, 76275 Ettlingen"
969,76287,Rheinstetten,Eiscafe Eis-Oma,Rappenwörthstr. 43,3,48.96809,8.30459,"Eiscafe Eis-Oma, Rappenwörthstr. 43, 76287 Rheinstetten"
970,76297,Stutensee,Eis Onkel,Draisstr. 13,3,49.0907215,8.5070418,"Eis Onkel, Draisstr. 13, 76297 Stutensee"
971,76334,Eggenstein-Leopoldshafen,Eis La Veneta,Hauptstr. 37A,7,49.07886,8.38926,"Eis La Veneta, Hauptstr. 37A, 76334 Eggenstein-Leopoldshafen"
972,76337,Waldbronn,Eiscafe Michelino,Marktplatz 4,5,48.9293214,8.4711192,"Eiscafe Michelino, Marktplatz 4, 76337 Waldbronn"
973,76437,Rastatt,Eis Rimini,Fährstrasse 49,14,48.8828693,8.1551113,"Eis Rimini, Fährstrasse 49, 76437 Rastatt"
974,76530,Baden-Baden,Eiscafe Capri,Sophienstr. 1B,6,48.7607115,8.23930049999999,"Eiscafe Capri, Sophienstr. 1B, 76530 Baden-Baden"
975,76530,Baden-Baden,Eisdiele Crema Gelato,Lange Str. 20,9,48.7624764,8.2385783,"Eisdiele Crema Gelato, Lange Str. 20, 76530 Baden-Baden"
976,76571,Gaggenau,Eis Rimini,Hauptstr. 36,14,48.8032867,8.31931599999999,"Eis Rimini, Hauptstr. 36, 76571 Gaggenau"
977,76571,Gaggenau,Eis-Wolf,Beethovenstr. 70,7,48.79055,8.33321999999999,"Eis-Wolf, Beethovenstr. 70, 76571 Gaggenau"
978,76593,Gernsbach,Eiscafe Rizzardini,Bleichstr. 3,38,48.7638879999999,8.3366774,"Eiscafe Rizzardini, Bleichstr. 3, 76593 Gernsbach"
979,76669,Bad Schönborn,Mariotti,Friedrichstraße 97,4,49.2192062,8.6620853,"Mariotti, Friedrichstraße 97, 76669 Bad Schönborn"
980,76676,Graben-Neudorf,Eiscristallo,Bahnhofsring 39,7,49.1622302,8.4869401,"Eiscristallo, Bahnhofsring 39, 76676 Graben-Neudorf"
981,76684,Östringen,Eiscafe Adria,Nibelungenstr. 23,25,49.1793075999999,8.7501289,"Eiscafe Adria, Nibelungenstr. 23, 76684 Östringen"
982,76829,Landau in der Pfalz,Eiscafe Palazzo Sandro,Badstr. 21,8,49.1973276,8.11140509999999,"Eiscafe Palazzo Sandro, Badstr. 21, 76829 Landau in der Pfalz"
983,76855,Annweiler,Eiscafe Chelini,Hauptstraße  59,4,49.2029299999999,7.96545999999999,"Eiscafe Chelini, Hauptstraße  59, 76855 Annweiler"
984,76879,Ottersheim bei Landau,Eis Oase,Lange Str. 62a,17,49.1917725,8.2320351,"Eis Oase, Lange Str. 62a, 76879 Ottersheim bei Landau"
985,76887,Bad Bergzabern,Pola,Böhämmerweg 1,9,49.0992198,7.99046269999999,"Pola, Böhämmerweg 1, 76887 Bad Bergzabern"
986,76889,Pleisweiler-Oberhofen,Pfälzer Eis Café,Baumgartenstraße 1,3,49.1139562,8.0038036,"Pfälzer Eis Café, Baumgartenstraße 1, 76889 Pleisweiler-Oberhofen"
987,77652,Offenburg,Zampolli Eiscafe,Hauptstr. 61,9,48.4701537,7.9433392,"Zampolli Eiscafe, Hauptstr. 61, 77652 Offenburg"
988,77704,Oberkirch,Café Crema Gelato,Hauptstr. 59,5,48.5312843,8.0782695,"Café Crema Gelato, Hauptstr. 59, 77704 Oberkirch"
989,77767,Appenweier,Eiscafe Buon Gelato,Ortenauer Str. 23,72,48.53835,7.97928999999999,"Eiscafe Buon Gelato, Ortenauer Str. 23, 77767 Appenweier"
990,77815,Bühl,Gelato Eismanufaktur,Schwanenstr. 9,9,48.6955026,8.13723289999999,"Gelato Eismanufaktur, Schwanenstr. 9, 77815 Bühl"
991,77855,Achern,Gelato Amore Mio,Ratskellerstr. 2B,18,48.62842,8.07274,"Gelato Amore Mio, Ratskellerstr. 2B, 77855 Achern"
992,77933,Lahr,Crema Caffe & Gelato,Marktstr. 31,3,48.3405086,7.8729044,"Crema Caffe & Gelato, Marktstr. 31, 77933 Lahr"
993,78050,Villingen-Schwenningen,Zampolli,Rietstr. 33,6,48.05979,8.45708999999999,"Zampolli, Rietstr. 33, 78050 Villingen-Schwenningen"
994,78315,Radolfzell,Eiscafé Fernando,Poststr. 32,50,47.73799,8.9673,"Eiscafé Fernando, Poststr. 32, 78315 Radolfzell"
995,78462,Konstanz,Stadtkind Konstanz,Brauneggerstr. 31,4,47.6656858,9.1710412,"Stadtkind Konstanz, Brauneggerstr. 31, 78462 Konstanz"
996,78462,Konstanz,Dolomiti,Marktstätte 10,7,47.6605433,9.17634449999999,"Dolomiti, Marktstätte 10, 78462 Konstanz"
997,78462,Konstanz,Eiscafe Nicoletti,Marktstätte 5,6,47.660166,9.1760898,"Eiscafe Nicoletti, Marktstätte 5, 78462 Konstanz"
998,78462,Konstanz,Pano-Brot & Kaffee,Marktstätte 6,5,47.66064,9.17729,"Pano-Brot & Kaffee, Marktstätte 6, 78462 Konstanz"
999,78467,Konstanz,Holly's,Reichenaustr. 19A,3,47.671479,9.1667831,"Holly's, Reichenaustr. 19A, 78467 Konstanz"
1000,78467,Konstanz,Flavio Pampanin,Theodor-Heuss-Str. 33,28,47.6704059,9.182297,"Flavio Pampanin, Theodor-Heuss-Str. 33, 78467 Konstanz"
1001,78476,Allensbach,Konditorei Schuhmacher,Konstanzer Str. 2,4,47.71536,9.06651,"Konditorei Schuhmacher, Konstanzer Str. 2, 78476 Allensbach"
1002,78549,Spaichingen,Oasi del Gusto,Marktplatz 9,3,48.07534,8.73615,"Oasi del Gusto, Marktplatz 9, 78549 Spaichingen"
1003,78713,Schramberg,Eis-Café Rino,Oberndorfer Str. 18,10,48.2262099999999,8.386239,"Eis-Café Rino, Oberndorfer Str. 18, 78713 Schramberg"
1004,79098,Freiburg,Portofino,Bertoldstr. 44,70,47.9954905,7.8449496,"Portofino, Bertoldstr. 44, 79098 Freiburg"
1005,79098,Freiburg im Breisgau,Eiscafe Mona Lisa,Salzstr. 6,6,47.9945241,7.8502087,"Eiscafe Mona Lisa, Salzstr. 6, 79098 Freiburg im Breisgau"
1006,79100,Freiburg,Limette Eis-Cafe-Vauban,Vaubanallee 12,14,47.97461,7.82434,"Limette Eis-Cafe-Vauban, Vaubanallee 12, 79100 Freiburg"
1007,79100,Freiburg,Eisdiele Mariotti,Kronenstr. 9,40,47.98921,7.84329999999999,"Eisdiele Mariotti, Kronenstr. 9, 79100 Freiburg"
1008,79102,Freiburg im Breisgau,Eiscafe Castaldi,Güntertalstr. 7,8,47.9893611,7.8482978,"Eiscafe Castaldi, Güntertalstr. 7, 79102 Freiburg im Breisgau"
1009,79104,Freiburg im Breisgau,Eiscafe Gelatogioia,Habsburgerstr. 81,4,48.0057214,7.85548509999999,"Eiscafe Gelatogioia, Habsburgerstr. 81, 79104 Freiburg im Breisgau"
1010,79108,Freiburg,Eiscafé Nart,Zähringer Str.  336,3,48.0221707,7.857871,"Eiscafé Nart, Zähringer Str.  336, 79108 Freiburg"
1011,79110,Freiburg im Breisgau,Eis-Saviane,Elsässer Str. 60,5,48.01536,7.82295999999999,"Eis-Saviane, Elsässer Str. 60, 79110 Freiburg im Breisgau"
1012,79111,Freiburg im Breisgau,Hofeis vom Mundenhof,Mundenhof 15,10,48.01641,7.77797,"Hofeis vom Mundenhof, Mundenhof 15, 79111 Freiburg im Breisgau"
1013,79115,Freiburg im Breisgau,Gioia,Eschholzstr. 76,3,47.9968507,7.8347623,"Gioia, Eschholzstr. 76, 79115 Freiburg im Breisgau"
1014,79199,Kirchzarten,Eis-Cafe Orangerie,Freiburger Str. 6,3,47.9637,7.95144999999999,"Eis-Cafe Orangerie, Freiburger Str. 6, 79199 Kirchzarten"
1015,79219,Staufen,Kalte Sophie,Hauptstr. 41,10,47.8821006,7.73133459999999,"Kalte Sophie, Hauptstr. 41, 79219 Staufen"
1016,79268,Bötzingen,Eiscafe Gio Gelati,Hauptstr. 2,4,48.0717419,7.7191724,"Eiscafe Gio Gelati, Hauptstr. 2, 79268 Bötzingen"
1017,79289,Horben,Eckhof Eisdiele,Eckhofweg 1,5,47.91858,7.85521999999999,"Eckhof Eisdiele, Eckhofweg 1, 79289 Horben"
1018,79312,Emmendingen,Eis-Saviane,Kirchstr. 8,13,48.12123,7.85035,"Eis-Saviane, Kirchstr. 8, 79312 Emmendingen"
1019,79346,Endingen am Kaiserstuhl,Kaiserstühler Landeis,Untere Guldenstr. 10,114,48.13414,7.65572999999999,"Kaiserstühler Landeis, Untere Guldenstr. 10, 79346 Endingen am Kaiserstuhl"
1020,79356,Eichstetten am Kaiserstuhl,Cafe Mitnander,Hauptstr. 32,3,48.0942269,7.7463373,"Cafe Mitnander, Hauptstr. 32, 79356 Eichstetten am Kaiserstuhl"
1021,79539,Lörrach,Casa del Gelato,Am Alten Markt 1,5,47.611273,7.66136,"Casa del Gelato, Am Alten Markt 1, 79539 Lörrach"
1022,79539,Lörrach,Eiscafé Mona Lisa,Baseler Str. 165,5,47.61161,7.66076,"Eiscafé Mona Lisa, Baseler Str. 165, 79539 Lörrach"
1023,79761,Waldshut-Tiengen,Eiscafe Mona Lisa,Kaiserstr. 18,6,47.6229174,8.2138434,"Eiscafe Mona Lisa, Kaiserstr. 18, 79761 Waldshut-Tiengen"
1024,79837,St. Blasien,Eiscafe Claudio,Hauptstr. 21,12,47.76129,8.13023999999999,"Eiscafe Claudio, Hauptstr. 21, 79837 St. Blasien"
1025,80333,München,Ballabeni,Theresienstr. 46,244,48.1484314,11.574552,"Ballabeni, Theresienstr. 46, 80333 München"
1026,80336,München,Crema Gelato,Landwehrstr. 14,3,48.1364802,11.5629298,"Crema Gelato, Landwehrstr. 14, 80336 München"
1027,80337,München,Gelato Naturale,Kapuzinerstr. 2,13,48.1278537,11.5562204,"Gelato Naturale, Kapuzinerstr. 2, 80337 München"
1028,80339,München,Punto Gelato,Schwanthalerstr. 131,26,48.1378209,11.5440099,"Punto Gelato, Schwanthalerstr. 131, 80339 München"
1029,80469,München,Jessas Eis,Klenzestr. 97,30,48.1264490999999,11.5702043,"Jessas Eis, Klenzestr. 97, 80469 München"
1030,80469,München,Del Fiore,Gärtnerplatz 1,16,48.13195,11.5766833,"Del Fiore, Gärtnerplatz 1, 80469 München"
1031,80469,München,Domori,Kapuzinerstr. 43,10,48.1237923,11.5662598,"Domori, Kapuzinerstr. 43, 80469 München"
1032,80469,München,Eismeer,Pestalozzistr. 21,32,48.1304625,11.5675279,"Eismeer, Pestalozzistr. 21, 80469 München"
1033,80469,München,Luigia Ferraro,Ehrengutstr. 23,3,48.1212945,11.5616345,"Luigia Ferraro, Ehrengutstr. 23, 80469 München"
1034,80538,München,Schokoladengalerie,Triftstr. 4,3,48.1403404,11.5888394,"Schokoladengalerie, Triftstr. 4, 80538 München"
1035,80538,München,Bayerische Eismanufaktur,Oettingenstr. 42A,47,48.1462499999999,11.59339,"Bayerische Eismanufaktur, Oettingenstr. 42A, 80538 München"
1036,80634,München,Sarcletti,Nymphenburger Str. 155,55,48.1523029,11.5343885,"Sarcletti, Nymphenburger Str. 155, 80634 München"
1037,80639,München,Cremagelato,Notburgastr. 4,8,48.1576614,11.5111618,"Cremagelato, Notburgastr. 4, 80639 München"
1038,80687,München,Detterbeck,Agnes-Bernauer-Str. 89,44,48.13942,11.50049,"Detterbeck, Agnes-Bernauer-Str. 89, 80687 München"
1039,80799,München,Der Verrückte Eismacher,Amalienstr. 77,246,48.15111,11.57799,"Der Verrückte Eismacher, Amalienstr. 77, 80799 München"
1040,80801,München,Gelateria Lorenzo Corno,Hohenzollernstr. 44,21,48.1601205,11.5797667,"Gelateria Lorenzo Corno, Hohenzollernstr. 44, 80801 München"
1041,80801,München,Trampolin Eiscafé,Nordendstr. 62,42,48.1588317,11.575186,"Trampolin Eiscafé, Nordendstr. 62, 80801 München"
1042,80801,München,Gelato Bartu,Wilhelmstr. 23,46,48.1607729,11.5830067,"Gelato Bartu, Wilhelmstr. 23, 80801 München"
1043,80802,München,Café  Münchner Freiheit,Münchner Freiheit 20,16,48.1632952999999,11.5876025,"Café  Münchner Freiheit, Münchner Freiheit 20, 80802 München"
1044,81377,München,Konditorei Widmann,Heiglhofstr. 11,7,48.11351,11.47889,"Konditorei Widmann, Heiglhofstr. 11, 81377 München"
1045,81539,München,Eisdiele Riviera,Tegernseer Landstr. 91,6,48.1140285,11.5787028,"Eisdiele Riviera, Tegernseer Landstr. 91, 81539 München"
1046,81541,München,Artefredda,Tegernseer Landstraße 38,3,48.1172574,11.5814532,"Artefredda, Tegernseer Landstraße 38, 81541 München"
1047,81543,München,Patisserie Lehmann,Pilgersheimer Str. 48,3,48.1154282,11.5726439,"Patisserie Lehmann, Pilgersheimer Str. 48, 81543 München"
1048,81667,München,Chocolatte,Wörthstr. 1,4,48.1321351,11.5982036,"Chocolatte, Wörthstr. 1, 81667 München"
1049,81667,München,Il Gelato Italiano,Weißenburgerstr. 50,10,48.1280948,11.6023933,"Il Gelato Italiano, Weißenburgerstr. 50, 81667 München"
1050,81669,München,True & 12 Handmade Ice Cream,Rosenheimer Str. 14,61,48.1312586,11.5895949,"True & 12 Handmade Ice Cream, Rosenheimer Str. 14, 81669 München"
1051,81825,München,Eisinsel - Die Eismacher,Schmuckerweg 1,6,48.1219514999999,11.6710498,"Eisinsel - Die Eismacher, Schmuckerweg 1, 81825 München"
1052,81925,München,Adriano,Arabellastr. 19,13,48.1504197999999,11.621302,"Adriano, Arabellastr. 19, 81925 München"
1053,81927,München,Il Gelato Italiano,Ostpreussenstr. 25,10,48.14906,11.64025,"Il Gelato Italiano, Ostpreussenstr. 25, 81927 München"
1054,82024,Taufkirchen,Cremagelato,Münchener Str. 29,8,48.04692,11.61624,"Cremagelato, Münchener Str. 29, 82024 Taufkirchen"
1055,82031,Grünwald,Gelato Italiano Di Simone Peressutti,Marktplatz 9,16,48.0397496999999,11.5217929,"Gelato Italiano Di Simone Peressutti, Marktplatz 9, 82031 Grünwald"
1056,82061,Neuried,Café & Restaurant Vor Ort,Gautinger Str. 3,4,48.0925673,11.46504,"Café & Restaurant Vor Ort, Gautinger Str. 3, 82061 Neuried"
1057,82110,Germering,Eiscenter Roberto,Otto-Wagner-Str.18,5,48.1245433,11.3661039,"Eiscenter Roberto, Otto-Wagner-Str.18, 82110 Germering"
1058,82131,Stockdorf,Confiserie Harter,Baierplatz 4,5,48.0913824999999,11.4084177,"Confiserie Harter, Baierplatz 4, 82131 Stockdorf"
1059,82178,Puchheim,Il Gelato Italiano,Lochhauser Str. 49,10,48.1752666,11.3603969,"Il Gelato Italiano, Lochhauser Str. 49, 82178 Puchheim"
1060,82291,Mammendorf,Vivo Eis & Cafe,Grottenstr. 25,12,48.2123725,11.1670761,"Vivo Eis & Cafe, Grottenstr. 25, 82291 Mammendorf"
1061,82319,Starnberg,GelatOk!,Wittelsbacherstr. 17,10,47.9996079999999,11.3426038,"GelatOk!, Wittelsbacherstr. 17, 82319 Starnberg"
1062,82418,Murnau,Eisdiele Gabrielli,Untermarkt 9,9,47.6777752,11.2011422,"Eisdiele Gabrielli, Untermarkt 9, 82418 Murnau"
1063,82487,Oberammergau,Eiscafe Paradiso,Dorfstr. 4,9,47.5983291999999,11.0623516,"Eiscafe Paradiso, Dorfstr. 4, 82487 Oberammergau"
1064,82515,Wolfratshausen,Eiscafe Roma,Schießstättstr. 94,13,47.90835,11.43059,"Eiscafe Roma, Schießstättstr. 94, 82515 Wolfratshausen"
1065,83022,Rosenheim,Caffe Da Noi,Ludwigsplatz 22,7,47.85679,12.12822,"Caffe Da Noi, Ludwigsplatz 22, 83022 Rosenheim"
1066,83088,Kiefersfelden,Gelateria Sotto Zero,Kufsteiner Str. 38,3,47.610163,12.1880232,"Gelateria Sotto Zero, Kufsteiner Str. 38, 83088 Kiefersfelden"
1067,83093,Bad Endorf,Venezia Eis Boutique,Bahnhofplatz 2,3,47.90529,12.30174,"Venezia Eis Boutique, Bahnhofplatz 2, 83093 Bad Endorf"
1068,83410,Laufen,Eis Center,Marienplatz 4,17,47.9398312,12.9371971,"Eis Center, Marienplatz 4, 83410 Laufen"
1069,83607,Holzkirchen,Franzetti,Münchner Str. 7,148,47.8791352,11.6995287,"Franzetti, Münchner Str. 7, 83607 Holzkirchen"
1070,84028,Landshut,GelatOK!,Zweibrückenstr. 696,14,48.5406732999999,12.1504672,"GelatOK!, Zweibrückenstr. 696, 84028 Landshut"
1071,84028,Landshut,Eis Panciera,Altstadt 78,31,48.5358848,12.1511298,"Eis Panciera, Altstadt 78, 84028 Landshut"
1072,84347,Pfarrkirchen,Eis Center,Bahnhofstr. 8,3,48.4314946,12.9379453,"Eis Center, Bahnhofstr. 8, 84347 Pfarrkirchen"
1073,84453,Mühldorf am Inn,EisCafe Cappuccino,Stadtplatz 47,11,48.24145,12.52471,"EisCafe Cappuccino, Stadtplatz 47, 84453 Mühldorf am Inn"
1074,85049,Ingolstadt,Die Eismacher,Steuartstr. 2,45,48.7614254,11.4266923,"Die Eismacher, Steuartstr. 2, 85049 Ingolstadt"
1075,85072,Eichstätt,Eiscafé Dolomiti,Marktplatz 6,3,48.89292,11.18393,"Eiscafé Dolomiti, Marktplatz 6, 85072 Eichstätt"
1076,85276,Pfaffenhofen,Eiscenter 2000,Frauenstr. 6,6,48.5295508,11.509128,"Eiscenter 2000, Frauenstr. 6, 85276 Pfaffenhofen"
1077,85354,Freising,Garda,Untere Hauptstr. 9,3,48.4013087,11.7454298,"Garda, Untere Hauptstr. 9, 85354 Freising"
1078,85716,Unterschleißheim,Eisdiele Centro Bar,Alleestr. 11a,3,48.2819034,11.5786948,"Eisdiele Centro Bar, Alleestr. 11a, 85716 Unterschleißheim"
1079,86150,Augsburg,Cortina Eis,Karolinenstr. 21,6,48.3702772,10.8975418,"Cortina Eis, Karolinenstr. 21, 86150 Augsburg"
